hour_ts,oblast_id,lead_hours,y_alert_active,oblast_name,centroid_lat,centroid_lon,temp_c,wind_speed,precip_mm,cloud_cover,self_alert_active,neighbor_alert_count,neighbor_alert_frac,hour_of_day,dow,month,is_weekend,hour_sin,hour_cos,dow_sin,dow_cos,osint_mig31_airborne,osint_tu95_takeoff,osint_mass_national,osint_mass_oblast,hours_since_mig31,hours_since_tu95,year
2022-08-28 17:00:00+00,9,1,false,Kherson,46.65,33.4,25.1,10.9,0.0,0.0,false,0,0.0,17,0,8,true,-0.965926,-0.258819,0.0,1.0,false,false,false,false,487,80,2022
2022-08-28 18:00:00+00,9,3,false,Kherson,46.65,33.4,24.0,10.5,0.0,0.0,false,0,0.0,18,0,8,true,-1.0,0.0,0.0,1.0,false,false,false,false,488,81,2022
2022-08-28 19:00:00+00,9,3,false,Kherson,46.65,33.4,23.2,10.5,0.0,0.0,false,0,0.0,19,0,8,true,-0.965926,0.258819,0.0,1.0,false,false,false,false,489,82,2022
2022-08-28 20:00:00+00,9,6,false,Kherson,46.65,33.4,22.2,9.1,0.0,0.0,false,0,0.0,20,0,8,true,-0.866025,0.5,0.0,1.0,false,false,false,false,490,83,2022
2022-08-28 21:00:00+00,9,1,false,Kherson,46.65,33.4,21.4,7.7,0.0,0.0,false,2,0.5,21,0,8,true,-0.707107,0.707107,0.0,1.0,false,false,false,false,491,84,2022
2022-08-28 22:00:00+00,9,5,false,Kherson,46.65,33.4,20.7,6.8,0.0,0.0,false,2,0.5,22,0,8,true,-0.5,0.866025,0.0,1.0,false,false,false,false,492,85,2022
2022-08-28 23:00:00+00,9,1,true,Kherson,46.65,33.4,20.2,6.5,0.0,0.0,false,1,0.25,23,0,8,true,-0.258819,0.965926,0.0,1.0,false,false,false,false,493,86,2022
2022-08-29 00:00:00+00,9,5,false,Kherson,46.65,33.4,19.1,8.0,0.0,0.0,true,0,0.0,0,1,8,false,0.0,1.0,0.781831,0.62349,false,false,false,false,494,87,2022
2022-08-29 01:00:00+00,9,6,false,Kherson,46.65,33.4,19.1,6.9,0.0,0.0,true,3,0.75,1,1,8,false,0.258819,0.965926,0.781831,0.62349,false,false,false,false,495,88,2022
2022-08-29 02:00:00+00,9,3,false,Kherson,46.65,33.4,20.6,3.1,0.0,0.0,false,2,0.5,2,1,8,false,0.5,0.866025,0.781831,0.62349,false,false,false,false,496,89,2022
2022-08-29 03:00:00+00,9,3,false,Kherson,46.65,33.4,20.4,1.5,0.0,0.0,false,1,0.25,3,1,8,false,0.707107,0.707107,0.781831,0.62349,false,false,false,false,497,90,2022
2022-08-29 04:00:00+00,9,3,false,Kherson,46.65,33.4,20.0,2.1,0.0,0.0,false,1,0.25,4,1,8,false,0.866025,0.5,0.781831,0.62349,false,false,false,false,498,91,2022
2022-08-29 05:00:00+00,9,3,false,Kherson,46.65,33.4,21.9,1.5,0.0,0.0,false,2,0.5,5,1,8,false,0.965926,0.258819,0.781831,0.62349,false,false,false,false,499,92,2022
2022-08-29 06:00:00+00,9,3,false,Kherson,46.65,33.4,24.7,1.5,0.0,0.0,false,2,0.5,6,1,8,false,1.0,0.0,0.781831,0.62349,false,false,false,false,500,93,2022
2022-08-29 07:00:00+00,9,3,false,Kherson,46.65,33.4,27.4,2.7,0.0,0.0,false,2,0.5,7,1,8,false,0.965926,-0.258819,0.781831,0.62349,false,false,false,false,501,94,2022
2022-08-29 08:00:00+00,9,5,false,Kherson,46.65,33.4,29.2,4.4,0.0,0.0,false,0,0.0,8,1,8,false,0.866025,-0.5,0.781831,0.62349,false,false,false,false,502,95,2022
2022-08-29 09:00:00+00,9,6,false,Kherson,46.65,33.4,30.5,6.4,0.0,15.0,false,1,0.25,9,1,8,false,0.707107,-0.707107,0.781831,0.62349,false,false,false,false,503,96,2022
2022-08-29 10:00:00+00,9,3,false,Kherson,46.65,33.4,31.3,6.8,0.0,12.0,false,1,0.25,10,1,8,false,0.5,-0.866025,0.781831,0.62349,false,false,false,false,504,97,2022
2022-08-29 11:00:00+00,9,3,false,Kherson,46.65,33.4,31.7,5.4,0.0,4.0,false,0,0.0,11,1,8,false,0.258819,-0.965926,0.781831,0.62349,false,false,false,false,505,98,2022
2022-08-29 12:00:00+00,9,3,false,Kherson,46.65,33.4,31.9,6.9,0.0,21.0,false,1,0.25,12,1,8,false,0.0,-1.0,0.781831,0.62349,false,false,false,false,506,99,2022
2022-08-29 13:00:00+00,9,3,true,Kherson,46.65,33.4,31.8,6.2,0.0,17.0,false,1,0.25,13,1,8,false,-0.258819,-0.965926,0.781831,0.62349,false,false,false,false,507,100,2022
2022-08-29 14:00:00+00,9,5,false,Kherson,46.65,33.4,31.6,7.7,0.0,7.0,false,2,0.5,14,1,8,false,-0.5,-0.866025,0.781831,0.62349,false,false,false,false,508,101,2022
2022-08-29 15:00:00+00,9,6,false,Kherson,46.65,33.4,30.6,2.5,0.0,24.0,false,2,0.5,15,1,8,false,-0.707107,-0.707107,0.781831,0.62349,false,false,false,false,509,102,2022
2022-08-29 16:00:00+00,9,3,false,Kherson,46.65,33.4,27.8,9.2,0.0,1.0,true,1,0.25,16,1,8,false,-0.866025,-0.5,0.781831,0.62349,false,false,false,false,510,103,2022
2022-08-29 17:00:00+00,9,1,true,Kherson,46.65,33.4,26.1,10.4,0.0,2.0,false,1,0.25,17,1,8,false,-0.965926,-0.258819,0.781831,0.62349,false,false,false,false,511,104,2022
2022-08-29 18:00:00+00,9,3,false,Kherson,46.65,33.4,24.0,6.6,0.0,7.0,true,3,0.75,18,1,8,false,-1.0,0.0,0.781831,0.62349,false,false,false,false,512,105,2022
2022-08-29 19:00:00+00,9,3,false,Kherson,46.65,33.4,23.6,7.9,0.0,7.0,false,1,0.25,19,1,8,false,-0.965926,0.258819,0.781831,0.62349,false,false,false,false,513,106,2022
2022-08-29 20:00:00+00,9,5,false,Kherson,46.65,33.4,22.5,6.8,0.0,66.0,false,3,0.75,20,1,8,false,-0.866025,0.5,0.781831,0.62349,false,false,false,false,514,107,2022
2022-08-29 21:00:00+00,9,3,false,Kherson,46.65,33.4,21.4,9.5,0.0,100.0,false,2,0.5,21,1,8,false,-0.707107,0.707107,0.781831,0.62349,false,false,false,false,515,108,2022
2022-08-29 22:00:00+00,9,5,false,Kherson,46.65,33.4,21.9,8.1,0.0,98.0,false,1,0.25,22,1,8,false,-0.5,0.866025,0.781831,0.62349,false,false,false,false,516,109,2022
2022-08-29 23:00:00+00,9,3,false,Kherson,46.65,33.4,22.8,5.9,0.0,1.0,false,2,0.5,23,1,8,false,-0.258819,0.965926,0.781831,0.62349,false,false,false,false,517,110,2022
2022-08-30 00:00:00+00,9,3,false,Kherson,46.65,33.4,23.2,2.5,0.0,0.0,false,1,0.25,0,2,8,false,0.0,1.0,0.974928,-0.222521,false,false,false,false,518,111,2022
2022-08-30 01:00:00+00,9,1,false,Kherson,46.65,33.4,22.5,0.8,0.0,0.0,false,1,0.25,1,2,8,false,0.258819,0.965926,0.974928,-0.222521,false,false,false,false,519,112,2022
2022-08-30 02:00:00+00,9,5,true,Kherson,46.65,33.4,19.8,4.0,0.0,0.0,false,3,0.75,2,2,8,false,0.5,0.866025,0.974928,-0.222521,false,false,false,false,520,113,2022
2022-08-30 03:00:00+00,9,3,false,Kherson,46.65,33.4,18.6,5.8,0.0,0.0,false,3,0.75,3,2,8,false,0.707107,0.707107,0.974928,-0.222521,false,false,false,false,521,114,2022
2022-08-30 04:00:00+00,9,5,false,Kherson,46.65,33.4,20.1,4.7,0.0,0.0,false,2,0.5,4,2,8,false,0.866025,0.5,0.974928,-0.222521,false,false,false,false,522,115,2022
2022-08-30 05:00:00+00,9,3,true,Kherson,46.65,33.4,23.0,2.6,0.0,0.0,false,0,0.0,5,2,8,false,0.965926,0.258819,0.974928,-0.222521,false,false,false,false,523,116,2022
2022-08-30 06:00:00+00,9,3,false,Kherson,46.65,33.4,25.6,1.4,0.0,0.0,false,0,0.0,6,2,8,false,1.0,0.0,0.974928,-0.222521,false,false,false,false,524,117,2022
2022-08-30 07:00:00+00,9,3,false,Kherson,46.65,33.4,28.0,0.8,0.0,0.0,true,2,0.5,7,2,8,false,0.965926,-0.258819,0.974928,-0.222521,false,false,false,false,525,118,2022
2022-08-30 08:00:00+00,9,3,false,Kherson,46.65,33.4,29.8,1.8,0.0,0.0,true,2,0.5,8,2,8,false,0.866025,-0.5,0.974928,-0.222521,false,false,false,false,526,119,2022
2022-08-30 09:00:00+00,9,6,false,Kherson,46.65,33.4,31.0,2.8,0.0,0.0,false,1,0.25,9,2,8,false,0.707107,-0.707107,0.974928,-0.222521,false,false,false,false,527,120,2022
2022-08-30 10:00:00+00,9,5,false,Kherson,46.65,33.4,31.7,1.8,0.0,5.0,false,0,0.0,10,2,8,false,0.5,-0.866025,0.974928,-0.222521,false,false,false,false,528,121,2022
2022-08-30 11:00:00+00,9,1,false,Kherson,46.65,33.4,32.0,1.8,0.0,7.0,false,1,0.25,11,2,8,false,0.258819,-0.965926,0.974928,-0.222521,false,false,false,false,529,122,2022
2022-08-30 12:00:00+00,9,3,false,Kherson,46.65,33.4,32.7,2.7,0.0,2.0,false,1,0.25,12,2,8,false,0.0,-1.0,0.974928,-0.222521,false,false,false,false,530,123,2022
2022-08-30 13:00:00+00,9,6,false,Kherson,46.65,33.4,32.7,1.1,0.0,2.0,false,1,0.25,13,2,8,false,-0.258819,-0.965926,0.974928,-0.222521,false,false,false,false,531,124,2022
2022-08-30 14:00:00+00,9,6,false,Kherson,46.65,33.4,32.5,1.1,0.0,2.0,false,1,0.25,14,2,8,false,-0.5,-0.866025,0.974928,-0.222521,false,false,false,false,532,125,2022
2022-08-30 15:00:00+00,9,3,false,Kherson,46.65,33.4,31.5,0.8,0.0,5.0,false,0,0.0,15,2,8,false,-0.707107,-0.707107,0.974928,-0.222521,false,false,false,false,533,126,2022
2022-08-30 16:00:00+00,9,3,false,Kherson,46.65,33.4,29.2,5.5,0.0,23.0,false,0,0.0,16,2,8,false,-0.866025,-0.5,0.974928,-0.222521,false,false,false,false,534,127,2022
2022-08-30 17:00:00+00,9,3,false,Kherson,46.65,33.4,27.8,9.7,0.0,28.0,false,0,0.0,17,2,8,false,-0.965926,-0.258819,0.974928,-0.222521,false,false,false,false,535,128,2022
2022-08-30 18:00:00+00,9,6,false,Kherson,46.65,33.4,25.7,6.9,0.0,15.0,false,0,0.0,18,2,8,false,-1.0,0.0,0.974928,-0.222521,false,false,false,false,536,129,2022
2022-08-30 19:00:00+00,9,3,false,Kherson,46.65,33.4,25.6,5.4,0.0,13.0,false,0,0.0,19,2,8,false,-0.965926,0.258819,0.974928,-0.222521,false,false,false,false,537,130,2022
2022-08-30 20:00:00+00,9,6,false,Kherson,46.65,33.4,24.0,5.9,0.0,9.0,false,0,0.0,20,2,8,false,-0.866025,0.5,0.974928,-0.222521,false,false,false,false,538,131,2022
2022-08-30 21:00:00+00,9,5,false,Kherson,46.65,33.4,23.5,6.5,0.0,14.0,false,2,0.5,21,2,8,false,-0.707107,0.707107,0.974928,-0.222521,false,false,false,false,539,132,2022
2022-08-30 22:00:00+00,9,3,false,Kherson,46.65,33.4,23.0,5.8,0.0,11.0,false,0,0.0,22,2,8,false,-0.5,0.866025,0.974928,-0.222521,false,false,false,false,540,133,2022
2022-08-30 23:00:00+00,9,6,false,Kherson,46.65,33.4,22.8,7.3,0.0,15.0,false,0,0.0,23,2,8,false,-0.258819,0.965926,0.974928,-0.222521,false,false,false,false,541,134,2022
2022-08-31 00:00:00+00,9,1,false,Kherson,46.65,33.4,22.7,8.0,0.0,27.0,false,0,0.0,0,3,8,false,0.0,1.0,0.433884,-0.900969,false,false,false,false,542,135,2022
2022-08-31 01:00:00+00,9,5,false,Kherson,46.65,33.4,22.9,10.3,0.0,26.0,false,2,0.5,1,3,8,false,0.258819,0.965926,0.433884,-0.900969,false,false,false,false,543,136,2022
2022-08-31 02:00:00+00,9,3,false,Kherson,46.65,33.4,22.9,11.0,0.0,0.0,false,3,0.75,2,3,8,false,0.5,0.866025,0.433884,-0.900969,false,false,false,false,544,137,2022
2022-08-31 03:00:00+00,9,3,false,Kherson,46.65,33.4,22.3,7.9,0.0,1.0,false,1,0.25,3,3,8,false,0.707107,0.707107,0.433884,-0.900969,false,false,false,false,545,138,2022
2022-08-31 04:00:00+00,9,3,false,Kherson,46.65,33.4,22.9,9.2,0.0,10.0,false,1,0.25,4,3,8,false,0.866025,0.5,0.433884,-0.900969,false,false,false,false,546,139,2022
2022-08-31 05:00:00+00,9,3,true,Kherson,46.65,33.4,24.2,9.5,0.0,22.0,false,0,0.0,5,3,8,false,0.965926,0.258819,0.433884,-0.900969,false,false,false,false,547,140,2022
2022-08-31 06:00:00+00,9,1,false,Kherson,46.65,33.4,25.7,6.7,0.0,0.0,false,0,0.0,6,3,8,false,1.0,0.0,0.433884,-0.900969,false,false,false,false,548,141,2022
2022-08-31 07:00:00+00,9,1,true,Kherson,46.65,33.4,27.6,4.5,0.0,0.0,false,0,0.0,7,3,8,false,0.965926,-0.258819,0.433884,-0.900969,false,false,false,false,549,142,2022
2022-08-31 08:00:00+00,9,3,false,Kherson,46.65,33.4,29.4,3.2,0.0,0.0,true,3,0.75,8,3,8,false,0.866025,-0.5,0.433884,-0.900969,false,false,false,false,550,143,2022
2022-08-31 09:00:00+00,9,6,true,Kherson,46.65,33.4,30.6,0.0,0.0,17.0,true,3,0.75,9,3,8,false,0.707107,-0.707107,0.433884,-0.900969,false,false,false,false,551,144,2022
2022-08-31 10:00:00+00,9,6,false,Kherson,46.65,33.4,31.4,3.3,0.0,22.0,false,1,0.25,10,3,8,false,0.5,-0.866025,0.433884,-0.900969,false,false,false,false,552,145,2022
2022-08-31 11:00:00+00,9,3,false,Kherson,46.65,33.4,31.2,8.6,0.0,98.0,false,0,0.0,11,3,8,false,0.258819,-0.965926,0.433884,-0.900969,false,false,false,false,553,146,2022
2022-08-31 12:00:00+00,9,3,true,Kherson,46.65,33.4,32.0,4.3,0.0,100.0,false,0,0.0,12,3,8,false,0.0,-1.0,0.433884,-0.900969,false,false,false,false,554,147,2022
2022-08-31 13:00:00+00,9,1,false,Kherson,46.65,33.4,31.4,8.6,0.0,43.0,false,1,0.25,13,3,8,false,-0.258819,-0.965926,0.433884,-0.900969,false,false,false,false,555,148,2022
2022-08-31 14:00:00+00,9,3,false,Kherson,46.65,33.4,30.6,9.0,0.0,70.0,false,0,0.0,14,3,8,false,-0.5,-0.866025,0.433884,-0.900969,false,false,false,false,556,149,2022
2022-08-31 15:00:00+00,9,3,false,Kherson,46.65,33.4,30.0,5.8,0.0,89.0,true,3,0.75,15,3,8,false,-0.707107,-0.707107,0.433884,-0.900969,false,false,false,false,557,150,2022
2022-08-31 16:00:00+00,9,5,false,Kherson,46.65,33.4,27.4,6.3,0.0,83.0,false,0,0.0,16,3,8,false,-0.866025,-0.5,0.433884,-0.900969,false,false,false,false,558,151,2022
2022-08-31 17:00:00+00,9,3,false,Kherson,46.65,33.4,26.3,19.8,0.0,100.0,false,0,0.0,17,3,8,false,-0.965926,-0.258819,0.433884,-0.900969,false,false,false,false,559,152,2022
2022-08-31 18:00:00+00,9,3,false,Kherson,46.65,33.4,25.1,15.2,0.0,100.0,false,0,0.0,18,3,8,false,-1.0,0.0,0.433884,-0.900969,false,false,false,false,560,153,2022
2022-08-31 19:00:00+00,9,3,false,Kherson,46.65,33.4,24.1,13.9,0.0,100.0,false,1,0.25,19,3,8,false,-0.965926,0.258819,0.433884,-0.900969,false,false,false,false,561,154,2022
2022-08-31 20:00:00+00,9,6,false,Kherson,46.65,33.4,23.6,13.5,0.0,100.0,false,2,0.5,20,3,8,false,-0.866025,0.5,0.433884,-0.900969,false,false,false,false,562,155,2022
2022-08-31 21:00:00+00,9,3,false,Kherson,46.65,33.4,23.3,13.8,0.0,100.0,false,3,0.75,21,3,8,false,-0.707107,0.707107,0.433884,-0.900969,false,false,false,false,563,156,2022
2022-08-31 22:00:00+00,9,6,true,Kherson,46.65,33.4,22.8,13.9,0.0,100.0,false,0,0.0,22,3,8,false,-0.5,0.866025,0.433884,-0.900969,false,false,false,false,564,157,2022
2022-08-31 23:00:00+00,9,6,false,Kherson,46.65,33.4,22.3,13.8,0.0,100.0,false,1,0.25,23,3,8,false,-0.258819,0.965926,0.433884,-0.900969,false,false,false,false,565,158,2022
2022-09-01 00:00:00+00,9,6,false,Kherson,46.65,33.4,22.7,15.5,0.0,100.0,false,1,0.25,0,4,9,false,0.0,1.0,-0.433884,-0.900969,false,false,false,false,566,159,2022
2022-09-01 01:00:00+00,9,3,true,Kherson,46.65,33.4,22.3,17.2,0.0,100.0,false,3,0.75,1,4,9,false,0.258819,0.965926,-0.433884,-0.900969,false,false,false,false,567,160,2022
2022-09-01 02:00:00+00,9,3,false,Kherson,46.65,33.4,21.5,14.2,0.7,98.0,false,0,0.0,2,4,9,false,0.5,0.866025,-0.433884,-0.900969,false,false,false,false,568,161,2022
2022-09-01 03:00:00+00,9,3,false,Kherson,46.65,33.4,20.4,17.6,0.2,71.0,true,2,0.5,3,4,9,false,0.707107,0.707107,-0.433884,-0.900969,false,false,false,false,569,162,2022
2022-09-01 04:00:00+00,9,6,false,Kherson,46.65,33.4,20.4,16.1,0.0,38.0,true,2,0.5,4,4,9,false,0.866025,0.5,-0.433884,-0.900969,false,false,false,false,570,163,2022
2022-09-01 05:00:00+00,9,3,false,Kherson,46.65,33.4,21.1,15.5,0.0,56.0,false,0,0.0,5,4,9,false,0.965926,0.258819,-0.433884,-0.900969,false,false,false,false,571,164,2022
2022-09-01 06:00:00+00,9,6,false,Kherson,46.65,33.4,22.0,13.9,0.0,98.0,false,0,0.0,6,4,9,false,1.0,0.0,-0.433884,-0.900969,false,false,false,false,572,165,2022
2022-09-01 07:00:00+00,9,3,false,Kherson,46.65,33.4,22.3,7.3,0.0,100.0,false,1,0.25,7,4,9,false,0.965926,-0.258819,-0.433884,-0.900969,false,false,false,false,573,166,2022
2022-09-01 08:00:00+00,9,3,false,Kherson,46.65,33.4,22.1,14.8,0.6,97.0,false,1,0.25,8,4,9,false,0.866025,-0.5,-0.433884,-0.900969,false,false,false,false,574,167,2022
2022-09-01 09:00:00+00,9,6,false,Kherson,46.65,33.4,24.1,13.2,0.1,1.0,false,1,0.25,9,4,9,false,0.707107,-0.707107,-0.433884,-0.900969,false,false,false,false,575,168,2022
2022-09-01 10:00:00+00,9,5,false,Kherson,46.65,33.4,25.5,12.6,0.0,3.0,false,1,0.25,10,4,9,false,0.5,-0.866025,-0.433884,-0.900969,false,false,false,false,576,169,2022
2022-09-01 11:00:00+00,9,3,false,Kherson,46.65,33.4,26.1,14.0,0.0,1.0,false,1,0.25,11,4,9,false,0.258819,-0.965926,-0.433884,-0.900969,false,false,false,false,577,170,2022
2022-09-01 12:00:00+00,9,3,false,Kherson,46.65,33.4,26.5,8.3,0.0,3.0,false,0,0.0,12,4,9,false,0.0,-1.0,-0.433884,-0.900969,false,false,false,false,578,171,2022
2022-09-01 13:00:00+00,9,3,false,Kherson,46.65,33.4,26.7,10.7,0.0,61.0,false,1,0.25,13,4,9,false,-0.258819,-0.965926,-0.433884,-0.900969,false,false,false,false,579,172,2022
2022-09-01 14:00:00+00,9,3,false,Kherson,46.65,33.4,26.0,12.2,0.0,22.0,false,1,0.25,14,4,9,false,-0.5,-0.866025,-0.433884,-0.900969,false,false,false,false,580,173,2022
2022-09-01 15:00:00+00,9,3,false,Kherson,46.65,33.4,25.4,13.5,0.0,21.0,false,2,0.5,15,4,9,false,-0.707107,-0.707107,-0.433884,-0.900969,false,false,false,false,581,174,2022
2022-09-01 16:00:00+00,9,3,false,Kherson,46.65,33.4,24.0,16.2,0.0,4.0,false,1,0.25,16,4,9,false,-0.866025,-0.5,-0.433884,-0.900969,false,false,false,false,582,175,2022
2022-09-01 17:00:00+00,9,3,false,Kherson,46.65,33.4,23.0,13.8,0.0,12.0,false,0,0.0,17,4,9,false,-0.965926,-0.258819,-0.433884,-0.900969,false,false,false,false,583,176,2022
2022-09-01 18:00:00+00,9,1,false,Kherson,46.65,33.4,22.1,17.9,0.0,29.0,false,0,0.0,18,4,9,false,-1.0,0.0,-0.433884,-0.900969,false,false,false,false,584,177,2022
2022-09-01 19:00:00+00,9,6,false,Kherson,46.65,33.4,21.4,19.7,0.0,5.0,false,0,0.0,19,4,9,false,-0.965926,0.258819,-0.433884,-0.900969,false,false,false,false,585,178,2022
2022-09-01 20:00:00+00,9,3,false,Kherson,46.65,33.4,20.3,18.1,0.0,0.0,false,0,0.0,20,4,9,false,-0.866025,0.5,-0.433884,-0.900969,false,false,false,false,586,179,2022
2022-09-01 21:00:00+00,9,3,false,Kherson,46.65,33.4,19.6,16.1,0.0,12.0,false,3,0.75,21,4,9,false,-0.707107,0.707107,-0.433884,-0.900969,false,false,false,false,587,180,2022
2022-09-01 22:00:00+00,9,3,false,Kherson,46.65,33.4,19.2,15.3,0.0,4.0,false,3,0.75,22,4,9,false,-0.5,0.866025,-0.433884,-0.900969,false,false,false,false,588,181,2022
2022-09-01 23:00:00+00,9,5,true,Kherson,46.65,33.4,18.8,14.1,0.0,9.0,false,3,0.75,23,4,9,false,-0.258819,0.965926,-0.433884,-0.900969,false,false,false,false,589,182,2022
2022-09-02 00:00:00+00,9,3,false,Kherson,46.65,33.4,18.0,13.5,0.0,28.0,false,1,0.25,0,5,9,false,0.0,1.0,-0.974928,-0.222521,false,false,false,false,590,183,2022
2022-09-02 01:00:00+00,9,3,true,Kherson,46.65,33.4,17.5,14.4,0.0,3.0,false,3,0.75,1,5,9,false,0.258819,0.965926,-0.974928,-0.222521,false,false,false,false,591,184,2022
2022-09-02 02:00:00+00,9,6,true,Kherson,46.65,33.4,17.2,14.8,0.0,0.0,false,0,0.0,2,5,9,false,0.5,0.866025,-0.974928,-0.222521,false,false,false,false,592,185,2022
2022-09-02 03:00:00+00,9,3,false,Kherson,46.65,33.4,16.8,15.0,0.0,1.0,false,0,0.0,3,5,9,false,0.707107,0.707107,-0.974928,-0.222521,false,false,false,false,593,186,2022
2022-09-02 04:00:00+00,9,6,true,Kherson,46.65,33.4,16.9,15.5,0.0,1.0,true,1,0.25,4,5,9,false,0.866025,0.5,-0.974928,-0.222521,false,false,false,false,594,187,2022
2022-09-02 05:00:00+00,9,3,true,Kherson,46.65,33.4,18.0,16.4,0.0,0.0,true,1,0.25,5,5,9,false,0.965926,0.258819,-0.974928,-0.222521,false,false,false,false,595,188,2022
2022-09-02 06:00:00+00,9,1,false,Kherson,46.65,33.4,19.4,17.4,0.0,0.0,false,0,0.0,6,5,9,false,1.0,0.0,-0.974928,-0.222521,false,false,false,false,596,189,2022
2022-09-02 07:00:00+00,9,5,true,Kherson,46.65,33.4,20.6,20.6,0.0,0.0,false,1,0.25,7,5,9,false,0.965926,-0.258819,-0.974928,-0.222521,false,false,false,false,597,190,2022
2022-09-02 08:00:00+00,9,3,true,Kherson,46.65,33.4,21.4,21.6,0.0,6.0,true,1,0.25,8,5,9,false,0.866025,-0.5,-0.974928,-0.222521,false,false,false,false,598,191,2022
2022-09-02 09:00:00+00,9,5,false,Kherson,46.65,33.4,22.2,20.9,0.0,0.0,true,1,0.25,9,5,9,false,0.707107,-0.707107,-0.974928,-0.222521,false,false,false,false,599,192,2022
2022-09-02 10:00:00+00,9,3,true,Kherson,46.65,33.4,22.9,19.9,0.0,19.0,true,1,0.25,10,5,9,false,0.5,-0.866025,-0.974928,-0.222521,false,false,false,false,600,193,2022
2022-09-02 11:00:00+00,9,3,false,Kherson,46.65,33.4,23.3,20.2,0.0,40.0,true,3,0.75,11,5,9,false,0.258819,-0.965926,-0.974928,-0.222521,false,false,false,false,601,194,2022
2022-09-02 12:00:00+00,9,5,false,Kherson,46.65,33.4,23.5,20.3,0.0,100.0,true,1,0.25,12,5,9,false,0.0,-1.0,-0.974928,-0.222521,false,false,false,false,602,195,2022
2022-09-02 13:00:00+00,9,5,true,Kherson,46.65,33.4,23.4,20.5,0.0,100.0,true,1,0.25,13,5,9,false,-0.258819,-0.965926,-0.974928,-0.222521,false,false,false,false,603,196,2022
2022-09-02 14:00:00+00,9,1,true,Kherson,46.65,33.4,22.9,21.2,0.0,100.0,false,1,0.25,14,5,9,false,-0.5,-0.866025,-0.974928,-0.222521,false,false,false,false,604,197,2022
2022-09-02 15:00:00+00,9,1,true,Kherson,46.65,33.4,22.1,20.5,0.0,100.0,true,3,0.75,15,5,9,false,-0.707107,-0.707107,-0.974928,-0.222521,false,false,false,false,605,198,2022
2022-09-02 16:00:00+00,9,3,true,Kherson,46.65,33.4,21.0,17.3,0.0,100.0,true,3,0.75,16,5,9,false,-0.866025,-0.5,-0.974928,-0.222521,false,false,false,false,606,199,2022
2022-09-02 17:00:00+00,9,3,true,Kherson,46.65,33.4,20.1,15.9,0.0,100.0,false,1,0.25,17,5,9,false,-0.965926,-0.258819,-0.974928,-0.222521,false,false,false,false,607,200,2022
2022-09-02 18:00:00+00,9,3,true,Kherson,46.65,33.4,19.6,15.3,0.0,100.0,true,1,0.25,18,5,9,false,-1.0,0.0,-0.974928,-0.222521,false,false,false,false,608,201,2022
2022-09-02 19:00:00+00,9,5,true,Kherson,46.65,33.4,19.3,16.8,0.0,95.0,true,1,0.25,19,5,9,false,-0.965926,0.258819,-0.974928,-0.222521,false,false,false,false,609,202,2022
2022-09-02 20:00:00+00,9,1,true,Kherson,46.65,33.4,18.9,18.4,0.0,99.0,true,3,0.75,20,5,9,false,-0.866025,0.5,-0.974928,-0.222521,false,false,false,false,610,203,2022
2022-09-02 21:00:00+00,9,5,true,Kherson,46.65,33.4,18.5,19.7,0.0,67.0,true,3,0.75,21,5,9,false,-0.707107,0.707107,-0.974928,-0.222521,false,false,false,false,611,204,2022
2022-09-02 22:00:00+00,9,3,true,Kherson,46.65,33.4,18.0,20.1,0.0,100.0,true,3,0.75,22,5,9,false,-0.5,0.866025,-0.974928,-0.222521,false,false,false,false,612,205,2022
2022-09-02 23:00:00+00,9,3,true,Kherson,46.65,33.4,17.7,18.9,0.0,99.0,false,3,0.75,23,5,9,false,-0.258819,0.965926,-0.974928,-0.222521,false,false,false,false,613,206,2022
2022-09-03 00:00:00+00,9,3,false,Kherson,46.65,33.4,17.3,17.6,0.0,89.0,true,2,0.5,0,6,9,true,0.0,1.0,-0.781831,0.62349,false,false,false,false,614,207,2022
2022-09-03 01:00:00+00,9,1,true,Kherson,46.65,33.4,16.9,17.8,0.0,67.0,true,3,0.75,1,6,9,true,0.258819,0.965926,-0.781831,0.62349,false,false,false,false,615,208,2022
2022-09-03 02:00:00+00,9,3,false,Kherson,46.65,33.4,16.5,18.2,0.0,16.0,true,1,0.25,2,6,9,true,0.5,0.866025,-0.781831,0.62349,false,false,false,false,616,209,2022
2022-09-03 03:00:00+00,9,3,false,Kherson,46.65,33.4,16.4,18.1,0.0,99.0,false,1,0.25,3,6,9,true,0.707107,0.707107,-0.781831,0.62349,false,false,false,false,617,210,2022
2022-09-03 04:00:00+00,9,3,false,Kherson,46.65,33.4,16.6,17.4,0.0,100.0,false,3,0.75,4,6,9,true,0.866025,0.5,-0.781831,0.62349,false,false,false,false,618,211,2022
2022-09-03 05:00:00+00,9,6,false,Kherson,46.65,33.4,17.3,19.3,0.0,100.0,false,2,0.5,5,6,9,true,0.965926,0.258819,-0.781831,0.62349,false,false,false,false,619,212,2022
2022-09-03 06:00:00+00,9,6,false,Kherson,46.65,33.4,18.6,20.2,0.0,100.0,false,0,0.0,6,6,9,true,1.0,0.0,-0.781831,0.62349,false,false,false,false,620,213,2022
